January 1, 10
February 1, 10
March 1, 10
April 1, 10
May 1, 10
June 1, 10
July 1, 10
August 1, 10
September 1, 10
October 1, 10
November 1, 13
December 1, 14
January 2, 17
February 2, 17
March 2, 17
April 2, 17
May 2, 17
June 2, 17
July 2, 17
August 2, 19
September 2, 21
October 2, 23
November 2, 24
December 2, 24
January 3, 24
February 3, 24
March 3, 24
April 3, 24
May 3, 24
June 3, 28
July 3, 28
August 3, 31
September 3, 31
October 3, 31
November 3, 31
December 3, 31
January 4, 31
February 4, 31
March 4, 33
April 4, 33
May 4, 35
June 4, 35
July 4, 35
August 4, 35
September 4, 35
October 4, 35
November 4, 35
December 4, 36
January 5, 38
February 5, 40
March 5, 39
April 5, 39
May 5, 39
June 5, 39
July 5, 39
August 5, 39
September 5, 40
October 5, 40
November 5, 42
December 5, 42
January 6, 42
February 6, 42
March 6, 42
April 6, 42
May 6, 42
June 6, 42
July 6, 43
August 6, 44
September 6, 46
October 6, 46
November 6, 46
December 6, 46
January 7, 46
February 7, 46
March 7, 46
April 7, 47
May 7, 46
June 7, 48
July 7, 48
August 7, 48
September 7, 48
October 7, 48
November 7, 48
December 7, 48
January 8, 49
February 8, 49
March 8, 51
April 8, 51
May 8, 51
June 8, 51
July 8, 51
August 8, 51
September 8, 51
October 8, 52
November 8, 52
December 8, 54
January 9, 54
February 9, 54
March 9, 54
April 9, 54
May 9, 54
June 9, 54
July 9, 55
August 9, 55
September 9, 57
October 9, 57
November 9, 57
December 9, 56
January 10, 56
February 10, 56
March 10, 56
April 10, 57
May 10, 57
June 10, 56
July 10, 57
August 10, 57
September 10, 57
October 10, 57
November 10, 57
December 10, 57
January 11, 58
February 11, 58
March 11, 58
April 11, 59
May 11, 58
June 11, 58
July 11, 58
August 11, 57
September 11, 57
October 11, 58
November 11, 58
December 11, 58
January 12, 59
February 12, 59
March 12, 59
April 12, 59
May 12, 59
June 12, 59
July 12, 60
August 12, 60
September 12, 60
October 12, 61
November 12, 61
December 12, 61
January 13, 61
February 13, 61
March 13, 61
April 13, 62
May 13, 62
June 13, 62
July 13, 63
August 13, 63
September 13, 63
October 13, 63
November 13, 63
December 13, 63
January 14, 64
February 14, 64
March 14, 64
April 14, 63
May 14, 64
June 14, 64
July 14, 64
August 14, 64
September 14, 64
October 14, 65
November 14, 65
December 14, 65
January 15, 65
February 15, 65
March 15, 65
April 15, 65
May 15, 65
June 15, 65
July 15, 66
August 15, 66
September 15, 66
October 15, 66
November 15, 67
December 15, 67
January 16, 67
February 16, 67
March 16, 67
April 16, 68
May 16, 68
June 16, 68
July 16, 68
August 16, 69
September 16, 69
October 16, 69
November 16, 69
December 16, 69
January 17, 70
February 17, 70
March 17, 70
April 17, 70
May 17, 70
June 17, 70
July 17, 70
August 17, 70
September 17, 70
October 17, 71
November 17, 71
December 17, 71
January 18, 71
February 18, 71
March 18, 72
April 18, 73
May 18, 73
June 18, 75
July 18, 76
August 18, 76
September 18, 76
October 18, 76
November 18, 76
December 18, 79
January 19, 81
February 19, 81
March 19, 83
April 19, 85
May 19, 85
June 19, 85
July 19, 85
August 19, 85
September 19, 89
October 19, 89
November 19, 89
December 19, 91
January 20, 94
February 20, 94
March 20, 94
April 20, 94
May 20, 94
June 20, 98
July 20, 99
August 20, 100
September 20, 104
October 20, 106
November 20, 108
December 20, 108
January 21, 107
February 21, 107
March 21, 111
April 21, 112
May 21, 113
June 21, 117
July 21, 119
August 21, 123
September 21, 123
October 21, 123
November 21, 123
December 21, 124
January 22, 126
February 22, 127
March 22, 132
April 22, 135
May 22, 138
June 22, 138
July 22, 138
August 22, 138
September 22, 139
October 22, 142
November 22, 143
December 22, 145
January 23, 147
February 23, 151
March 23, 152
April 23, 151
May 23, 151
June 23, 152
July 23, 154
August 23, 154
September 23, 155
October 23, 158
November 23, 163
December 23, 164
January 24, 164
February 24, 163
March 24, 163
April 24, 165
May 24, 166
June 24, 168
July 24, 172
August 24, 178
September 24, 179
October 24, 179
November 24, 179
December 24, 179
January 25, 179
February 25, 180
March 25, 181
April 25, 187
May 25, 191
June 25, 193
July 25, 193
August 25, 193
September 25, 193
October 25, 194
November 25, 195
December 25, 195
January 26, 199
February 26, 204
March 26, 207
April 26, 207
May 26, 206
June 26, 206
July 26, 206
August 26, 208
September 26, 208
October 26, 213
November 26, 218
December 26, 221
January 27, 221
February 27, 221
March 27, 221
April 27, 221
May 27, 224
June 27, 224
July 27, 229
August 27, 233
September 27, 237
October 27, 237
November 27, 237
December 27, 237
January 28, 237
February 28, 240
March 28, 240
April 28, 243
May 28, 245
June 28, 251
July 28, 253
August 28, 253
September 28, 253
October 28, 253
November 28, 255
December 28, 257
January 29, 257
February 29, 260
March 29, 267
April 29, 269
May 29, 269
June 29, 269
July 29, 269
August 29, 269
September 29, 271
October 29, 272
November 29, 275
December 29, 280
January 30, 282
February 30, 282
March 30, 282
April 30, 281
May 30, 282
June 30, 284
July 30, 286
August 30, 290
September 30, 292
October 30, 298
November 30, 298
December 30, 297
January 31, 297
February 31, 297
March 31, 297
April 31, 298
May 31, 303
June 31, 305
July 31, 311
August 31, 311
September 31, 311
October 31, 310
November 31, 310
December 31, 311
January 32, 313
February 32, 317
March 32, 318
April 32, 322
May 32, 324
June 32, 323
July 32, 324
August 32, 324
September 32, 324
October 32, 325
November 32, 331
December 32, 334
January 33, 337
February 33, 338
March 33, 338
April 33, 339
May 33, 340
June 33, 339
July 33, 341
August 33, 345
September 33, 351
October 33, 352
November 33, 353
December 33, 354
January 34, 354
February 34, 355
March 34, 356
April 34, 357
May 34, 361
June 34, 368
July 34, 368
August 34, 371
September 34, 371
October 34, 371
November 34, 373
December 34, 374
January 35, 374
February 35, 378
March 35, 385
April 35, 386
May 35, 391
June 35, 393
July 35, 393
August 35, 395
September 35, 396
October 35, 396
November 35, 401
December 35, 409
January 36, 409
February 36, 413
March 36, 415
April 36, 416
May 36, 419
June 36, 416
July 36, 415
August 36, 417
September 36, 429
October 36, 430
November 36, 435
December 36, 437
January 37, 439
February 37, 444
March 37, 445
April 37, 445
May 37, 447
June 37, 455
July 37, 461
August 37, 466
September 37, 470
October 37, 476
November 37, 478
December 37, 480
January 38, 481
February 38, 481
March 38, 488
April 38, 494
May 38, 498
June 38, 504
July 38, 510
August 38, 512
September 38, 516
October 38, 518
November 38, 519
December 38, 523
January 39, 527
February 39, 534
March 39, 540
April 39, 547
May 39, 552
June 39, 556
July 39, 559
August 39, 559
September 39, 563
October 39, 567
November 39, 578
December 39, 581
January 40, 592
February 40, 597
March 40, 600
April 40, 605
May 40, 606
June 40, 608
July 40, 612
August 40, 621
September 40, 625
October 40, 637
November 40, 641
December 40, 648
January 41, 656
February 41, 658
March 41, 660
April 41, 665
May 41, 672
June 41, 677
July 41, 685
August 41, 692
September 41, 698
October 41, 707
November 41, 713
December 41, 712
January 42, 719
February 42, 723
March 42, 730
April 42, 739
May 42, 745
June 42, 751
July 42, 763
August 42, 767
September 42, 766
October 42, 772
November 42, 777
December 42, 778
January 43, 788
February 43, 797
March 43, 805
April 43, 818
May 43, 823
June 43, 826
July 43, 831
August 43, 834
September 43, 840
October 43, 848
November 43, 860
December 43, 866
January 44, 878
February 44, 888
March 44, 892
April 44, 894
May 44, 897
June 44, 904
July 44, 914
August 44, 923
September 44, 933
October 44, 945
November 44, 958
December 44, 963
January 45, 966
February 45, 968
March 45, 974
April 45, 983
May 45, 994
June 45, 1004
July 45, 1018
August 45, 1033
September 45, 1041
October 45, 1041
November 45, 1043
December 45, 1049
January 46, 1060
February 46, 1071
March 46, 1080
April 46, 1095
May 46, 1113
June 46, 1120
July 46, 1121
August 46, 1123
September 46, 1129
October 46, 1141
November 46, 1152
December 46, 1167
January 47, 1182
February 47, 1201
March 47, 1205
April 47, 1208
May 47, 1211
June 47, 1214
July 47, 1221
August 47, 1226
September 47, 1245
October 47, 1262
November 47, 1282
December 47, 1290
January 48, 1294
February 48, 1297
March 48, 1300
April 48, 1308
May 48, 1318
June 48, 1337
July 48, 1354
August 48, 1377
September 48, 1385
October 48, 1394
November 48, 1395
December 48, 1400
January 49, 1408
February 49, 1416
March 49, 1438
April 49, 1456
May 49, 1475
June 49, 1488
July 49, 1495
August 49, 1498
September 49, 1502
October 49, 1506
November 49, 1516
December 49, 1529
January 50, 1553
February 50, 1569
March 50, 1584
April 50, 1593
May 50, 1595
June 50, 1596
July 50, 1601
August 50, 1611
September 50, 1626
October 50, 1652
November 50, 1670
December 50, 1681
January 51, 1693
February 51, 1695
March 51, 1696
April 51, 1701
May 51, 1709
June 51, 1725
July 51, 1743
August 51, 1758
September 51, 1772
October 51, 1790
November 51, 1795
December 51, 1794
January 52, 1801
February 52, 1805
March 52, 1820
April 52, 1839
May 52, 1854
June 52, 1877
July 52, 1895
August 52, 1903
September 52, 1905
October 52, 1910
November 52, 1919
December 52, 1936
January 53, 1959
February 53, 1974
March 53, 1990
April 53, 2003
May 53, 2020
June 53, 2024
July 53, 2029
August 53, 2037
September 53, 2046
October 53, 2070
November 53, 2085
December 53, 2102
January 54, 2120
February 54, 2140
March 54, 2147
April 54, 2150
May 54, 2160
June 54, 2166
July 54, 2185
August 54, 2202
September 54, 2213
October 54, 2232
November 54, 2253
December 54, 2258
January 55, 2268
February 55, 2276
March 55, 2286
April 55, 2304
May 55, 2329
June 55, 2348
July 55, 2368
August 55, 2387
September 55, 2403
October 55, 2411
November 55, 2420
December 55, 2429
January 56, 2443
February 56, 2468
March 56, 2492
April 56, 2506
May 56, 2528
June 56, 2540
July 56, 2553
August 56, 2565
September 56, 2578
October 56, 2597
November 56, 2617
December 56, 2643
January 57, 2665
February 57, 2685
March 57, 2707
April 57, 2722
May 57, 2734
June 57, 2748
July 57, 2768
August 57, 2792
September 57, 2811
October 57, 2832
November 57, 2858
December 57, 2881
January 58, 2907
February 58, 2915
March 58, 2930
April 58, 2946
May 58, 2967
June 58, 2983
July 58, 3007
August 58, 3033
September 58, 3064
October 58, 3093
November 58, 3107
December 58, 3123
January 59, 3147
February 59, 3165
March 59, 3189
April 59, 3212
May 59, 3235
June 59, 3267
July 59, 3299
August 59, 3321
September 59, 3339
October 59, 3364
November 59, 3385
December 59, 3404
January 60, 3437
February 60, 3456
March 60, 3496
April 60, 3535
May 60, 3563
June 60, 3583
July 60, 3609
August 60, 3629
September 60, 3647
October 60, 3674
November 60, 3702
December 60, 3743
January 61, 3785
February 61, 3813
March 61, 3835
April 61, 3861
May 61, 3881
June 61, 3906
July 61, 3924
August 61, 3954
September 61, 3985
October 61, 4038
November 61, 4075
December 61, 4099
January 62, 4123
February 62, 4149
March 62, 4169
April 62, 4191
May 62, 4222
June 62, 4263
July 62, 4317
August 62, 4365
September 62, 4395
October 62, 4418
November 62, 4446
December 62, 4470
January 63, 4491
February 63, 4528
March 63, 4571
April 63, 4621
May 63, 4688
June 63, 4721
July 63, 4756
August 63, 4781
September 63, 4808
October 63, 4829
November 63, 4861
December 63, 4901
January 64, 4958
February 64, 5032
March 64, 5073
April 64, 5102
May 64, 5125
June 64, 5154
July 64, 5169
August 64, 5195
September 64, 5246
October 64, 5307
November 64, 5381
December 64, 5438
January 65, 5477
February 65, 5506
March 65, 5525
April 65, 5552
May 65, 5573
June 65, 5630
July 65, 5681
August 65, 5758
September 65, 5827
October 65, 5878
November 65, 5905
December 65, 5925
January 66, 5952
February 66, 5969
March 66, 6024
April 66, 6079
May 66, 6153
June 66, 6229
July 66, 6276
August 66, 6325
September 66, 6347
October 66, 6373
November 66, 6392
December 66, 6432
January 67, 6499
February 67, 6570
March 67, 6663
April 67, 6724
May 67, 6779
June 67, 6804
July 67, 6833
August 67, 6854
September 67, 6880
October 67, 6955
November 67, 7025
December 67, 7117
January 68, 7191
February 68, 7247
March 68, 7281
April 68, 7307
May 68, 7333
June 68, 7365
July 68, 7432
August 68, 7519
September 68, 7609
October 68, 7695
November 68, 7767
December 68, 7807
January 69, 7836
February 69, 7857
March 69, 7889
April 69, 7949
May 69, 8034
June 69, 8115
July 69, 8202
August 69, 8284
September 69, 8326
October 69, 8363
November 69, 8387
December 69, 8416
January 70, 8479
February 70, 8563
March 70, 8639
April 70, 8739
May 70, 8822
June 70, 8891
July 70, 8930
August 70, 8961
September 70, 8984
October 70, 9046
November 70, 9121
December 70, 9198
January 71, 9314
February 71, 9407
March 71, 9489
April 71, 9535
May 71, 9569
June 71, 9598
July 71, 9654
August 71, 9725
September 71, 9811
October 71, 9921
November 71, 10015
December 71, 10119
January 72, 10186
February 72, 10226
March 72, 10262
April 72, 10312
May 72, 10370
June 72, 10470
July 72, 10568
August 72, 10677
September 72, 10777
October 72, 10828
November 72, 10877
December 72, 10923
January 73, 10978
February 73, 11030
March 73, 11139
April 73, 11251
May 73, 11374
June 73, 11503
July 73, 11568
August 73, 11620
September 73, 11675
October 73, 11732
November 73, 11787
December 73, 11881
January 74, 12015
February 74, 12138
March 74, 12267
April 74, 12361
May 74, 12423
June 74, 12474
July 74, 12531
August 74, 12599
September 74, 12690
October 74, 12821
November 74, 12948
December 74, 13071
January 75, 13182
February 75, 13241
March 75, 13317
April 75, 13375
May 75, 13445
June 75, 13539
July 75, 13677
August 75, 13798
September 75, 13935
October 75, 14054
November 75, 14138
December 75, 14204
January 76, 14281
February 76, 14354
March 76, 14441
April 76, 14561
May 76, 14703
June 76, 14851
July 76, 14979
August 76, 15075
September 76, 15148
October 76, 15224
November 76, 15324
December 76, 15405
January 77, 15530
February 77, 15681
March 77, 15834
April 77, 15965
May 77, 16093
June 77, 16189
July 77, 16259
August 77, 16360
September 77, 16440
October 77, 16569
November 77, 16726
December 77, 16855
January 78, 17037
February 78, 17166
March 78, 17291
April 78, 17379
May 78, 17473
June 78, 17570
July 78, 17682
August 78, 17856
September 78, 17997
October 78, 18169
November 78, 18310
December 78, 18425
January 79, 18541
February 79, 18644
March 79, 18762
April 79, 18883
May 79, 19047
June 79, 19196
July 79, 19388
August 79, 19543
September 79, 19678
October 79, 19822
November 79, 19916
December 79, 20031
January 80, 20156
February 80, 20295
March 80, 20468
April 80, 20634
May 80, 20818
June 80, 20976
July 80, 21128
August 80, 21271
September 80, 21382
October 80, 21516
November 80, 21673
December 80, 21837
January 81, 22024
February 81, 22239
March 81, 22432
April 81, 22591
May 81, 22752
June 81, 22882
July 81, 23018
August 81, 23174
September 81, 23357
October 81, 23551
November 81, 23780
December 81, 23978
January 82, 24194
February 82, 24386
March 82, 24528
April 82, 24677
May 82, 24847
June 82, 25020
July 82, 25220
August 82, 25462
September 82, 25687
October 82, 25939
November 82, 26155
December 82, 26301
January 83, 26453
February 83, 26625
March 83, 26796
April 83, 27001
May 83, 27231
June 83, 27493
July 83, 27739
August 83, 27995
September 83, 28150
October 83, 28321
November 83, 28498
December 83, 28655
January 84, 28879
February 84, 29109
March 84, 29355
April 84, 29646
May 84, 29932
June 84, 30125
July 84, 30296
August 84, 30472
September 84, 30634
October 84, 30861
November 84, 31101
December 84, 31372
January 85, 31709
February 85, 31981
March 85, 32226
April 85, 32403
May 85, 32598
June 85, 32772
July 85, 32981
August 85, 33247
September 85, 33531
October 85, 33887
November 85, 34202
December 85, 34467
January 86, 34694
February 86, 34878
March 86, 35060
April 86, 35271
May 86, 35563
June 86, 35826
July 86, 36168
August 86, 36534
September 86, 36838
October 86, 37104
November 86, 37299
December 86, 37457
January 87, 37680
February 87, 37946
March 87, 38254
April 87, 38597
May 87, 38988
June 87, 39382
July 87, 39648
August 87, 39886
September 87, 40068
October 87, 40296
November 87, 40550
December 87, 40825
January 88, 41207
February 88, 41607
March 88, 42023
April 88, 42336
May 88, 42622
June 88, 42862
July 88, 43049
August 88, 43303
September 88, 43592
October 88, 43975
